ID,x,y,pop_sum,pop_mean,water_mean
62301,-52.56,0.72,13345,46.17647059,0.316554857
62300,-53.28,0.72,8965,29.29738562,0.123329064
62299,-54,0.72,2722,9.418685121,0.075042904
62298,-54.72,0.72,3961,13.70588235,0.099253092
62297,-55.44,0.72,10567,34.53267974,0.514677374
62296,-56.16,0.72,9370,32.42214533,1.953912074
62295,-56.88,0.72,3183,11.01384083,0.110253302
62294,-57.6,0.72,3179,11,0.067607204
62293,-58.32,0.72,3366,11,0.127507028
62292,-59.04,0.72,3441,11.90657439,0.059731482
62291,-59.76,0.72,5231,18.10034602,0.070847005
62290,-60.48,0.72,8616,28.15686275,0.09749898
62289,-61.2,0.72,6069,21,0.05182178
62288,-61.92,0.72,5300,18.33910035,0.063092715
62287,-62.64,0.72,3209,11.10380623,0.243582134
62286,-63.36,0.72,2448,8,0.254165202
62285,-64.08,0.72,2154,7.453287197,0.655543984
62284,-64.8,0.72,332,1.148788927,0.125923644
62283,-65.52,0.72,289,1,0.47075267
62282,-66.24,0.72,401,1.310457516,0.298497537
62281,-66.96,0.72,1750,6.055363322,0.154566902
62280,-67.68,0.72,1110,3.84083045,0.515155643
62279,-68.4,0.72,1919,6.27124183,0.158171418
62278,-69.12,0.72,2605,9.01384083,0.081587101
62277,-69.84,0.72,3115,10.77854671,0.055371536
62276,-70.56,0.72,7945,27.49134948,0.082778574
62275,-71.28,0.72,6160,20.13071895,0.063051433
62274,-72,0.72,3032,10.49134948,0.043545344
62273,-72.72,0.72,2494,8.629757785,0.805574149
62272,-73.44,0.72,2448,8,0.447585171
62271,-74.16,0.72,9472,32.77508651,0.101620176
62270,-74.88,0.72,13643,47.20761246,0.320665479
62269,-75.6,0.72,25678,88.85121107,0.499827707
62268,-76.32,0.72,90522,295.8235294,1.416017125
62267,-77.04,0.72,315158,1090.512111,9.247825176
62266,-77.76,0.72,194909,674.4256055,10.73464336
62265,-78.48,0.72,611838,1999.470588,105.915757
62264,-79.2,0.72,81199,280.9653979,44.64238941
62263,-79.92,0.72,183582,635.2318339,198.9127389
62262,-80.64,0.72,27141,93.91349481,78.62874867
62261,-81.36,0.72,0,0,0
62260,-82.08,0.72,0,0,0
62259,-82.8,0.72,0,0,0
62258,-83.52,0.72,0,0,0
62257,-84.24,0.72,0,0,0
62256,-84.96,0.72,0,0,0
62255,-85.68,0.72,0,0,0
62254,-86.4,0.72,0,0,0
62253,-87.12,0.72,0,0,0
62252,-87.84,0.72,0,0,0
62251,-88.56,0.72,0,0,0
62250,-89.28,0.72,0,0,0
62249,-90,0.72,0,0,0
62248,-90.72,0.72,1590,5.501730104,0
62247,-91.44,0.72,908,2.967320261,0
62246,-92.16,0.72,46,0.15916955,0
62245,-92.88,0.72,0,0,0
62244,-93.6,0.72,0,0,0
62243,-94.32,0.72,0,0,0
62242,-95.04,0.72,0,0,0
62241,-95.76,0.72,0,0,0
62240,-96.48,0.72,0,0,0
62239,-97.2,0.72,0,0,0
62238,-97.92,0.72,0,0,0
62237,-98.64,0.72,0,0,0
62236,-99.36,0.72,0,0,0
62235,-100.08,0.72,0,0,0
62234,-100.8,0.72,0,0,0
62233,-101.52,0.72,0,0,0
62232,-102.24,0.72,0,0,0
62231,-102.96,0.72,0,0,0
62230,-103.68,0.72,0,0,0
62229,-104.4,0.72,0,0,0
62228,-105.12,0.72,0,0,0
62227,-105.84,0.72,0,0,0
62226,-106.56,0.72,0,0,0
62225,-107.28,0.72,0,0,0
62224,-108,0.72,0,0,0
62223,-108.72,0.72,0,0,0
62222,-109.44,0.72,0,0,0
62221,-110.16,0.72,0,0,0
62220,-110.88,0.72,0,0,0
62219,-111.6,0.72,0,0,0
62218,-112.32,0.72,0,0,0
62217,-113.04,0.72,0,0,0
62216,-113.76,0.72,0,0,0
62215,-114.48,0.72,0,0,0
62214,-115.2,0.72,0,0,0
62213,-115.92,0.72,0,0,0
62212,-116.64,0.72,0,0,0
62211,-117.36,0.72,0,0,0
62210,-118.08,0.72,0,0,0
62209,-118.8,0.72,0,0,0
62208,-119.52,0.72,0,0,0
62207,-120.24,0.72,0,0,0
62206,-120.96,0.72,0,0,0
62205,-121.68,0.72,0,0,0
62204,-122.4,0.72,0,0,0
62203,-123.12,0.72,0,0,0
62202,-123.84,0.72,0,0,0
62201,-124.56,0.72,0,0,0
62200,-125.28,0.72,0,0,0
62199,-126,0.72,0,0,0
62198,-126.72,0.72,0,0,0
62197,-127.44,0.72,0,0,0
62196,-128.16,0.72,0,0,0
62195,-128.88,0.72,0,0,0
62194,-129.6,0.72,0,0,0
62193,-130.32,0.72,0,0,0
62192,-131.04,0.72,0,0,0
62191,-131.76,0.72,0,0,0
62190,-132.48,0.72,0,0,0
62189,-133.2,0.72,0,0,0
62188,-133.92,0.72,0,0,0
62187,-134.64,0.72,0,0,0
62186,-135.36,0.72,0,0,0
62185,-136.08,0.72,0,0,0
62184,-136.8,0.72,0,0,0
62183,-137.52,0.72,0,0,0
62182,-138.24,0.72,0,0,0
62181,-138.96,0.72,0,0,0
62180,-139.68,0.72,0,0,0
62179,-140.4,0.72,0,0,0
62178,-141.12,0.72,0,0,0
62177,-141.84,0.72,0,0,0
62176,-142.56,0.72,0,0,0
62175,-143.28,0.72,0,0,0
62174,-144,0.72,0,0,0
62173,-144.72,0.72,0,0,0
62172,-145.44,0.72,0,0,0
62171,-146.16,0.72,0,0,0
62170,-146.88,0.72,0,0,0
62169,-147.6,0.72,0,0,0
62168,-148.32,0.72,0,0,0
62167,-149.04,0.72,0,0,0
62166,-149.76,0.72,0,0,0
62165,-150.48,0.72,0,0,0
62164,-151.2,0.72,0,0,0
62163,-151.92,0.72,0,0,0
62162,-152.64,0.72,0,0,0
62161,-153.36,0.72,0,0,0
62160,-154.08,0.72,0,0,0
62159,-154.8,0.72,0,0,0
62158,-155.52,0.72,0,0,0
62157,-156.24,0.72,0,0,0
62156,-156.96,0.72,0,0,0
62155,-157.68,0.72,0,0,0
62154,-158.4,0.72,0,0,0
62153,-159.12,0.72,0,0,0
62152,-159.84,0.72,0,0,0
62151,-160.56,0.72,0,0,0
62150,-161.28,0.72,0,0,0
62149,-162,0.72,0,0,0
62148,-162.72,0.72,0,0,0
62147,-163.44,0.72,0,0,0
62146,-164.16,0.72,0,0,0
62145,-164.88,0.72,0,0,0
62144,-165.6,0.72,0,0,0
62143,-166.32,0.72,0,0,0
62142,-167.04,0.72,0,0,0
62141,-167.76,0.72,0,0,0
62140,-168.48,0.72,0,0,0
62139,-169.2,0.72,0,0,0
62138,-169.92,0.72,0,0,0
62137,-170.64,0.72,0,0,0
62136,-171.36,0.72,0,0,0
62135,-172.08,0.72,0,0,0
62134,-172.8,0.72,0,0,0
62133,-173.52,0.72,0,0,0
62132,-174.24,0.72,0,0,0
62131,-174.96,0.72,0,0,0
62130,-175.68,0.72,0,0,0
62129,-176.4,0.72,0,0,0
62128,-177.12,0.72,0,0,0
62127,-177.84,0.72,0,0,0
62126,-178.56,0.72,0,0,0
62125,-179.28,0.72,0,0,0
62124,-180,0.72,0,0,0
62123,180,1.44,0,0,0
62122,179.28,1.44,0,0,0
62121,178.56,1.44,0,0,0
62120,177.84,1.44,0,0,0
62119,177.12,1.44,0,0,0
62118,176.4,1.44,0,0,0
62117,175.68,1.44,0,0,0
62116,174.96,1.44,0,0,0
62115,174.24,1.44,0,0,0
62114,173.52,1.44,0,0,0
62113,172.8,1.44,40130,131.1437909,0
62112,172.08,1.44,0,0,0
62111,171.36,1.44,0,0,0
62110,170.64,1.44,0,0,0
62109,169.92,1.44,0,0,0
62108,169.2,1.44,0,0,0
62107,168.48,1.44,0,0,0
62106,167.76,1.44,0,0,0
62105,167.04,1.44,0,0,0
62104,166.32,1.44,0,0,0
62103,165.6,1.44,0,0,0
62102,164.88,1.44,0,0,0
62101,164.16,1.44,0,0,0
62100,163.44,1.44,0,0,0
62099,162.72,1.44,0,0,0
62098,162,1.44,0,0,0
62097,161.28,1.44,0,0,0
62096,160.56,1.44,0,0,0
62095,159.84,1.44,0,0,0
62094,159.12,1.44,0,0,0
62093,158.4,1.44,0,0,0
62092,157.68,1.44,0,0,0
62091,156.96,1.44,0,0,0
62090,156.24,1.44,0,0,0
62089,155.52,1.44,0,0,0
62088,154.8,1.44,0,0,0
62087,154.08,1.44,0,0,0
62086,153.36,1.44,0,0,0
62085,152.64,1.44,0,0,0
62084,151.92,1.44,0,0,0
62083,151.2,1.44,0,0,0
62082,150.48,1.44,0,0,0
62081,149.76,1.44,0,0,0
62080,149.04,1.44,0,0,0
62079,148.32,1.44,0,0,0
62078,147.6,1.44,0,0,0
62077,146.88,1.44,0,0,0
62076,146.16,1.44,0,0,0
62075,145.44,1.44,0,0,0
62074,144.72,1.44,0,0,0
62073,144,1.44,0,0,0
62072,143.28,1.44,0,0,0
62071,142.56,1.44,0,0,0
62070,141.84,1.44,0,0,0
62069,141.12,1.44,0,0,0
62068,140.4,1.44,0,0,0
62067,139.68,1.44,0,0,0
62066,138.96,1.44,0,0,0
62065,138.24,1.44,0,0,0
62064,137.52,1.44,0,0,0
62063,136.8,1.44,0,0,0
62062,136.08,1.44,0,0,0
62061,135.36,1.44,0,0,0
62060,134.64,1.44,0,0,0
62059,133.92,1.44,0,0,0
62058,133.2,1.44,0,0,0
62057,132.48,1.44,0,0,0
62056,131.76,1.44,0,0,0
62055,131.04,1.44,0,0,0
62054,130.32,1.44,0,0,0
62053,129.6,1.44,0,0,0
62052,128.88,1.44,0,0,0
62051,128.16,1.44,29264,95.63398693,25.46327162
62050,127.44,1.44,88824,290.2745098,34.24496284
62049,126.72,1.44,191210,590.154321,0
62048,126,1.44,0,0,0
62047,125.28,1.44,0,0,0
62046,124.56,1.44,899457,2776.101852,137.6315493
62045,123.84,1.44,280258,915.875817,156.1521534
62044,123.12,1.44,67953,222.0686275,112.467291
62043,122.4,1.44,195049,637.4150327,161.4990209
62042,121.68,1.44,86490,266.9444444,72.90404286
62041,120.96,1.44,156721,512.1601307,89.8099454
62040,120.24,1.44,212776,695.3464052,125.3577715
62039,119.52,1.44,17536,54.12345679,214.2254791
62038,118.8,1.44,1659,5.421568627,27.05672379
62037,118.08,1.44,20093,65.66339869,46.03315602
62036,117.36,1.44,37964,124.0653595,43.98647034
62035,116.64,1.44,42395,130.8487654,38.60044042
62034,115.92,1.44,10825,35.37581699,26.76136409
62033,115.2,1.44,8532,27.88235294,27.66579195
62032,114.48,1.44,7810,25.52287582,30.63621765
62031,113.76,1.44,6648,20.51851852,29.93674518
62030,113.04,1.44,16464,53.80392157,34.99182484
62029,112.32,1.44,64129,209.5718954,29.09473972
62028,111.6,1.44,70535,217.7006173,117.0388271
62027,110.88,1.44,108334,354.0326797,142.4757712
62026,110.16,1.44,429275,1402.859477,245.2886742
62025,109.44,1.44,219150,716.1764706,176.5961671
62024,108.72,1.44,831975,2567.824074,145.0634054
62023,108,1.44,4501,14.70915033,0
62022,107.28,1.44,3488,11.39869281,0
62021,106.56,1.44,1191,3.675925926,0
62020,105.84,1.44,580,1.895424837,0
62019,105.12,1.44,0,0,0
62018,104.4,1.44,378379,1236.53268,154.6003799
62017,103.68,1.44,5667439,17492.09568,133.0184458
62016,102.96,1.44,521500,1704.248366,161.6518215
62015,102.24,1.44,322503,1053.931373,57.47370497
62014,101.52,1.44,247965,765.3240741,114.340335
62013,100.8,1.44,572932,1872.326797,241.762376
62012,100.08,1.44,400581,1309.088235,317.1735359
62011,99.36,1.44,536507,1753.29085,256.7023377
62010,98.64,1.44,357829,1104.410494,140.7777622
62009,97.92,1.44,690,2.254901961,0
62008,97.2,1.44,651932,2130.496732,376.8474613
62007,96.48,1.44,17824,58.24836601,0
62006,95.76,1.44,0,0,0
62005,95.04,1.44,0,0,0
62004,94.32,1.44,0,0,0
62003,93.6,1.44,0,0,0
62002,92.88,1.44,0,0,0
62001,92.16,1.44,0,0,0
62000,91.44,1.44,0,0,0
61999,90.72,1.44,0,0,0
61998,90,1.44,0,0,0
61997,89.28,1.44,0,0,0
61996,88.56,1.44,0,0,0
61995,87.84,1.44,0,0,0
61994,87.12,1.44,0,0,0
61993,86.4,1.44,0,0,0
61992,85.68,1.44,0,0,0
61991,84.96,1.44,0,0,0
61990,84.24,1.44,0,0,0
61989,83.52,1.44,0,0,0
61988,82.8,1.44,0,0,0
61987,82.08,1.44,0,0,0
61986,81.36,1.44,0,0,0
61985,80.64,1.44,0,0,0
61984,79.92,1.44,0,0,0
61983,79.2,1.44,0,0,0
61982,78.48,1.44,0,0,0
61981,77.76,1.44,0,0,0
61980,77.04,1.44,0,0,0
61979,76.32,1.44,0,0,0
61978,75.6,1.44,0,0,0
61977,74.88,1.44,0,0,0
61976,74.16,1.44,0,0,0
61975,73.44,1.44,0,0,0
61974,72.72,1.44,2558,7.895061728,0
61973,72,1.44,0,0,0
61972,71.28,1.44,0,0,0
61971,70.56,1.44,0,0,0
61970,69.84,1.44,0,0,0
61969,69.12,1.44,0,0,0
61968,68.4,1.44,0,0,0
61967,67.68,1.44,0,0,0
61966,66.96,1.44,0,0,0
61965,66.24,1.44,0,0,0
61964,65.52,1.44,0,0,0
61963,64.8,1.44,0,0,0
61962,64.08,1.44,0,0,0
61961,63.36,1.44,0,0,0
61960,62.64,1.44,0,0,0
61959,61.92,1.44,0,0,0
61958,61.2,1.44,0,0,0
61957,60.48,1.44,0,0,0
61956,59.76,1.44,0,0,0
61955,59.04,1.44,0,0,0
61954,58.32,1.44,0,0,0
61953,57.6,1.44,0,0,0
61952,56.88,1.44,0,0,0
61951,56.16,1.44,0,0,0
61950,55.44,1.44,0,0,0
61949,54.72,1.44,0,0,0
61948,54,1.44,0,0,0
61947,53.28,1.44,0,0,0
61946,52.56,1.44,0,0,0
61945,51.84,1.44,0,0,0
61944,51.12,1.44,0,0,0
61943,50.4,1.44,0,0,0
61942,49.68,1.44,0,0,0
61941,48.96,1.44,0,0,0
61940,48.24,1.44,0,0,0
61939,47.52,1.44,0,0,0
61938,46.8,1.44,0,0,0
61937,46.08,1.44,0,0,0
61936,45.36,1.44,0,0,0
61935,44.64,1.44,0,0,0
61934,43.92,1.44,76048,248.5228758,19.47943006
61933,43.2,1.44,211112,689.9084967,4.903252523
61932,42.48,1.44,190781,623.4673203,16.07790818
61931,41.76,1.44,111841,345.1882716,13.89599999
61930,41.04,1.44,91396,298.6797386,14.60295632
61929,40.32,1.44,41901,136.9313725,25.68187581
61928,39.6,1.44,56536,174.4938272,8.223559184
61927,38.88,1.44,51468,168.1960784,4.752262906
61926,38.16,1.44,21089,68.91830065,18.78786064
61925,37.44,1.44,14658,47.90196078,26.27844514
61924,36.72,1.44,87194,269.117284,18.52928666
61923,36,1.44,127087,415.3169935,29.8186109
61922,35.28,1.44,528907,1728.454248,63.46023839
61921,34.56,1.44,1945352,6004.17284,79.93346245
61920,33.84,1.44,3173760,10371.76471,275.2980137
61919,33.12,1.44,2128020,6954.313725,251.1760543
61918,32.4,1.44,943574,3083.575163,112.0338948
61917,31.68,1.44,484200,1494.444444,73.45448527
61916,30.96,1.44,783949,2561.924837,37.69918705
61915,30.24,1.44,908804,2969.947712,107.7432412
61914,29.52,1.44,950690,2934.228395,24.0575895
61913,28.8,1.44,147321,481.4411765,0.212591244
61912,28.08,1.44,47437,155.0228758,0.870522315
61911,27.36,1.44,29105,95.11437909,0.511542277
61910,26.64,1.44,21060,65,0.009018979
61909,25.92,1.44,19896,65.01960784,0.259466337
61908,25.2,1.44,133412,435.9869281,0.975168954
61907,24.48,1.44,137848,450.4836601,3.539663559
61906,23.76,1.44,169234,522.3271605,8.359539706
61905,23.04,1.44,73815,241.2254902,2.27196671
61904,22.32,1.44,83621,273.2712418,0.038131223
61903,21.6,1.44,104566,322.7345679,0.043042999
61902,20.88,1.44,87667,286.4934641,0.03794014
61901,20.16,1.44,83467,272.7679739,0.126313037
61900,19.44,1.44,87744,286.745098,0.98954236
61899,18.72,1.44,75271,232.3179012,1.630842755
61898,18,1.44,49184,160.7320261,1.851847102
61897,17.28,1.44,16621,54.31699346,1.472372871
61896,16.56,1.44,8387,25.88580247,1.372985055
61895,15.84,1.44,9486,31,2.370489515
61894,15.12,1.44,9570,31.2745098,0.012677987
61893,14.4,1.44,7305,23.87254902,0.114125219
61892,13.68,1.44,11603,35.8117284,0.058674908
61891,12.96,1.44,12689,41.46732026,0.191587432
61890,12.24,1.44,16450,53.75816993,0.833576878
61889,11.52,1.44,38444,118.654321,1.395777405
61888,10.8,1.44,66474,217.2352941,4.224180991
61887,10.08,1.44,55925,182.7614379,5.480715076
61886,9.36,1.44,98455,321.748366,47.82138022
61885,8.64,1.44,707,2.182098765,0
61884,7.92,1.44,0,0,0
61883,7.2,1.44,0,0,0
61882,6.48,1.44,0,0,0
61881,5.76,1.44,0,0,0
61880,5.04,1.44,0,0,0
61879,4.32,1.44,0,0,0
61878,3.6,1.44,0,0,0
61877,2.88,1.44,0,0,0
61876,2.16,1.44,0,0,0
61875,1.44,1.44,0,0,0
61874,0.72,1.44,0,0,0
61873,-2.53E-13,1.44,0,0,0
61872,-0.72,1.44,0,0,0
61871,-1.44,1.44,0,0,0
61870,-2.16,1.44,0,0,0
61869,-2.88,1.44,0,0,0
61868,-3.6,1.44,0,0,0
61867,-4.32,1.44,0,0,0
61866,-5.04,1.44,0,0,0
61865,-5.76,1.44,0,0,0
61864,-6.48,1.44,0,0,0
61863,-7.2,1.44,0,0,0
61862,-7.92,1.44,0,0,0
61861,-8.64,1.44,0,0,0
61860,-9.36,1.44,0,0,0
61859,-10.08,1.44,0,0,0
61858,-10.8,1.44,0,0,0
61857,-11.52,1.44,0,0,0
61856,-12.24,1.44,0,0,0
61855,-12.96,1.44,0,0,0
61854,-13.68,1.44,0,0,0
61853,-14.4,1.44,0,0,0
61852,-15.12,1.44,0,0,0
61851,-15.84,1.44,0,0,0
61850,-16.56,1.44,0,0,0
61849,-17.28,1.44,0,0,0
61848,-18,1.44,0,0,0
61847,-18.72,1.44,0,0,0
61846,-19.44,1.44,0,0,0
61845,-20.16,1.44,0,0,0
61844,-20.88,1.44,0,0,0
61843,-21.6,1.44,0,0,0
61842,-22.32,1.44,0,0,0
61841,-23.04,1.44,0,0,0
61840,-23.76,1.44,0,0,0
61839,-24.48,1.44,0,0,0
61838,-25.2,1.44,0,0,0
61837,-25.92,1.44,0,0,0
61836,-26.64,1.44,0,0,0
61835,-27.36,1.44,0,0,0
61834,-28.08,1.44,0,0,0
61833,-28.8,1.44,0,0,0
61832,-29.52,1.44,0,0,0
61831,-30.24,1.44,0,0,0
61830,-30.96,1.44,0,0,0
61829,-31.68,1.44,0,0,0
61828,-32.4,1.44,0,0,0
61827,-33.12,1.44,0,0,0
61826,-33.84,1.44,0,0,0
61825,-34.56,1.44,0,0,0
61824,-35.28,1.44,0,0,0
61823,-36,1.44,0,0,0
61822,-36.72,1.44,0,0,0
61821,-37.44,1.44,0,0,0
61820,-38.16,1.44,0,0,0
61819,-38.88,1.44,0,0,0
61818,-39.6,1.44,0,0,0
61817,-40.32,1.44,0,0,0
61816,-41.04,1.44,0,0,0
61815,-41.76,1.44,0,0,0
61814,-42.48,1.44,0,0,0
61813,-43.2,1.44,0,0,0
61812,-43.92,1.44,0,0,0
61811,-44.64,1.44,0,0,0
61810,-45.36,1.44,0,0,0
61809,-46.08,1.44,0,0,0
61808,-46.8,1.44,0,0,0
61807,-47.52,1.44,0,0,0
61806,-48.24,1.44,0,0,0
61805,-48.96,1.44,0,0,0
61804,-49.68,1.44,0,0,0
61803,-50.4,1.44,12382,38.21604938,0.187513625
61802,-51.12,1.44,18960,61.96078431,1.744590709
61801,-51.84,1.44,11926,38.97385621,0.545360517
61800,-52.56,1.44,5376,17.56862745,1.051378548
61799,-53.28,1.44,9073,28.00308642,0.271753405
61798,-54,1.44,5066,16.55555556,0.159238905
61797,-54.72,1.44,2738,8.947712418,0.085257848
61796,-55.44,1.44,5782,17.84567901,0.38750262
61795,-56.16,1.44,6216,20.31372549,3.978472947
61794,-56.88,1.44,3366,11,0.093454193
61793,-57.6,1.44,3366,11,0.072877419
61792,-58.32,1.44,3564,11,0.149721074
61791,-59.04,1.44,2825,9.232026144,0.054348769
61790,-59.76,1.44,2704,8.836601307,0.054789886
61789,-60.48,1.44,12912,39.85185185,2.642771276
61788,-61.2,1.44,4712,15.39869281,0.171887211
61787,-61.92,1.44,3979,13.00326797,0.189246384
61786,-62.64,1.44,3500,11.4379085,0.104803976
61785,-63.36,1.44,2594,8.00617284,0.056985459
61784,-64.08,1.44,2448,8,0.114634814
61783,-64.8,1.44,1835,5.996732026,0.033986319
61782,-65.52,1.44,138,0.450980392,0.032956193
61781,-66.24,1.44,45,0.138888889,0.403145798
61780,-66.96,1.44,1022,3.339869281,0.027968512
61779,-67.68,1.44,2153,7.035947712,0.125279124
61778,-68.4,1.44,1736,5.358024691,0.087886196
61777,-69.12,1.44,2754,9,0.088206147
61776,-69.84,1.44,5488,17.93464052,0.064995047
61775,-70.56,1.44,15717,51.3627451,0.14841774
61774,-71.28,1.44,11128,34.34567901,0.110810469
61773,-72,1.44,8831,28.85947712,4.814896793
61772,-72.72,1.44,10150,33.16993464,5.855191551
61771,-73.44,1.44,9024,27.85185185,4.438762858
61770,-74.16,1.44,17288,56.49673203,2.495457597
61769,-74.88,1.44,29940,97.84313725,3.454001251
61768,-75.6,1.44,85137,278.2254902,2.246534679
61767,-76.32,1.44,192759,594.9351852,6.208604202
61766,-77.04,1.44,231362,756.0849673,14.85044664
61765,-77.76,1.44,1149072,3755.137255,64.83981763
61764,-78.48,1.44,192294,593.5,65.051485
61763,-79.2,1.44,115694,378.0849673,50.37062685
61762,-79.92,1.44,254943,833.1470588,102.7071683
61761,-80.64,1.44,9307,30.41503268,80.52959538
61760,-81.36,1.44,0,0,0
61759,-82.08,1.44,0,0,0
61758,-82.8,1.44,0,0,0
61757,-83.52,1.44,0,0,0
61756,-84.24,1.44,0,0,0
61755,-84.96,1.44,0,0,0
61754,-85.68,1.44,0,0,0
61753,-86.4,1.44,0,0,0
61752,-87.12,1.44,0,0,0
61751,-87.84,1.44,0,0,0
61750,-88.56,1.44,0,0,0
61749,-89.28,1.44,0,0,0
61748,-90,1.44,0,0,0
61747,-90.72,1.44,0,0,0
61746,-91.44,1.44,0,0,0
61745,-92.16,1.44,0,0,0
61744,-92.88,1.44,0,0,0
61743,-93.6,1.44,0,0,0
61742,-94.32,1.44,0,0,0
61741,-95.04,1.44,0,0,0
61740,-95.76,1.44,0,0,0
61739,-96.48,1.44,0,0,0
61738,-97.2,1.44,0,0,0
61737,-97.92,1.44,0,0,0
61736,-98.64,1.44,0,0,0
61735,-99.36,1.44,0,0,0
61734,-100.08,1.44,0,0,0
61733,-100.8,1.44,0,0,0
61732,-101.52,1.44,0,0,0
61731,-102.24,1.44,0,0,0
61730,-102.96,1.44,0,0,0
61729,-103.68,1.44,0,0,0
61728,-104.4,1.44,0,0,0
61727,-105.12,1.44,0,0,0
61726,-105.84,1.44,0,0,0
61725,-106.56,1.44,0,0,0
61724,-107.28,1.44,0,0,0
61723,-108,1.44,0,0,0
61722,-108.72,1.44,0,0,0
61721,-109.44,1.44,0,0,0
61720,-110.16,1.44,0,0,0
61719,-110.88,1.44,0,0,0
61718,-111.6,1.44,0,0,0
61717,-112.32,1.44,0,0,0
61716,-113.04,1.44,0,0,0
61715,-113.76,1.44,0,0,0
61714,-114.48,1.44,0,0,0
61713,-115.2,1.44,0,0,0
61712,-115.92,1.44,0,0,0
61711,-116.64,1.44,0,0,0
61710,-117.36,1.44,0,0,0
61709,-118.08,1.44,0,0,0
61708,-118.8,1.44,0,0,0
61707,-119.52,1.44,0,0,0
61706,-120.24,1.44,0,0,0
61705,-120.96,1.44,0,0,0
61704,-121.68,1.44,0,0,0
61703,-122.4,1.44,0,0,0
61702,-123.12,1.44,0,0,0
61701,-123.84,1.44,0,0,0
61700,-124.56,1.44,0,0,0
61699,-125.28,1.44,0,0,0
61698,-126,1.44,0,0,0
61697,-126.72,1.44,0,0,0
61696,-127.44,1.44,0,0,0
61695,-128.16,1.44,0,0,0
61694,-128.88,1.44,0,0,0
61693,-129.6,1.44,0,0,0
61692,-130.32,1.44,0,0,0
61691,-131.04,1.44,0,0,0
61690,-131.76,1.44,0,0,0
61689,-132.48,1.44,0,0,0
61688,-133.2,1.44,0,0,0
61687,-133.92,1.44,0,0,0
61686,-134.64,1.44,0,0,0
61685,-135.36,1.44,0,0,0
61684,-136.08,1.44,0,0,0
61683,-136.8,1.44,0,0,0
61682,-137.52,1.44,0,0,0
61681,-138.24,1.44,0,0,0
61680,-138.96,1.44,0,0,0
61679,-139.68,1.44,0,0,0
61678,-140.4,1.44,0,0,0
61677,-141.12,1.44,0,0,0
61676,-141.84,1.44,0,0,0
61675,-142.56,1.44,0,0,0
61674,-143.28,1.44,0,0,0
61673,-144,1.44,0,0,0
61672,-144.72,1.44,0,0,0
61671,-145.44,1.44,0,0,0
61670,-146.16,1.44,0,0,0
61669,-146.88,1.44,0,0,0
61668,-147.6,1.44,0,0,0
61667,-148.32,1.44,0,0,0
61666,-149.04,1.44,0,0,0
61665,-149.76,1.44,0,0,0
61664,-150.48,1.44,0,0,0
61663,-151.2,1.44,0,0,0
61662,-151.92,1.44,0,0,0
61661,-152.64,1.44,0,0,0
61660,-153.36,1.44,0,0,0
61659,-154.08,1.44,0,0,0
61658,-154.8,1.44,0,0,0
61657,-155.52,1.44,0,0,0
61656,-156.24,1.44,0,0,0
61655,-156.96,1.44,0,0,0
61654,-157.68,1.44,0,0,0
61653,-158.4,1.44,0,0,0
61652,-159.12,1.44,0,0,0
61651,-159.84,1.44,0,0,0
61650,-160.56,1.44,0,0,0
61649,-161.28,1.44,0,0,0
61648,-162,1.44,0,0,0
61647,-162.72,1.44,0,0,0
61646,-163.44,1.44,0,0,0
61645,-164.16,1.44,0,0,0
61644,-164.88,1.44,0,0,0
61643,-165.6,1.44,0,0,0
61642,-166.32,1.44,0,0,0
61641,-167.04,1.44,0,0,0
61640,-167.76,1.44,0,0,0
61639,-168.48,1.44,0,0,0
61638,-169.2,1.44,0,0,0
61637,-169.92,1.44,0,0,0
61636,-170.64,1.44,0,0,0
61635,-171.36,1.44,0,0,0
61634,-172.08,1.44,0,0,0
61633,-172.8,1.44,0,0,0
61632,-173.52,1.44,0,0,0
61631,-174.24,1.44,0,0,0
61630,-174.96,1.44,0,0,0
61629,-175.68,1.44,0,0,0
61628,-176.4,1.44,0,0,0
61627,-177.12,1.44,0,0,0
61626,-177.84,1.44,0,0,0
61625,-178.56,1.44,0,0,0
61624,-179.28,1.44,0,0,0
61623,-180,1.44,0,0,0
61622,180,2.16,0,0,0
61621,179.28,2.16,0,0,0
61620,178.56,2.16,0,0,0
61619,177.84,2.16,0,0,0
61618,177.12,2.16,0,0,0
61617,176.4,2.16,0,0,0
61616,175.68,2.16,0,0,0
61615,174.96,2.16,0,0,0
61614,174.24,2.16,0,0,0
61613,173.52,2.16,0,0,0
61612,172.8,2.16,30079,104.0795848,0
61611,172.08,2.16,0,0,0
61610,171.36,2.16,0,0,0
61609,170.64,2.16,0,0,0
61608,169.92,2.16,0,0,0
61607,169.2,2.16,0,0,0
61606,168.48,2.16,0,0,0
61605,167.76,2.16,0,0,0
61604,167.04,2.16,0,0,0
61603,166.32,2.16,0,0,0
61602,165.6,2.16,0,0,0
61601,164.88,2.16,0,0,0
61600,164.16,2.16,0,0,0
61599,163.44,2.16,0,0,0
61598,162.72,2.16,0,0,0
61597,162,2.16,0,0,0
61596,161.28,2.16,0,0,0
61595,160.56,2.16,0,0,0
61594,159.84,2.16,0,0,0
61593,159.12,2.16,0,0,0
61592,158.4,2.16,0,0,0
61591,157.68,2.16,0,0,0
